Startup_ID,Country,Industry,Funding_Stage,Total_Funding_MUSD,Annual_Revenue_MUSD,Burn_Rate_MUSD,Revenue_Growth_Percent,Employee_Count,Valuation_MUSD,Is_IPO,Annual_Profit_MUSD,Is_Profitable
4999,Germany,EdTech,Series C,82.39610768,24.87825398,40.49804801,162.3351245,1738,269.9042305,0,-18.36587274,0
5000,India,HealthCare,Series A,78.08656296,108.7907737,38.05320002,125.7131056,729,309.8698201,0,1.297776361,1
5001,Germany,EdTech,Series B,89.10975078,158.2159696,41.0329997,198.2927972,1090,995.2451471,0,13.60457593,1
5002,UAE,SaaS,Seed,92.88508642,40.65208865,9.602430223,84.68778788,901,991.729299,0,7.379846983,1
5003,Canada,SaaS,Series C,24.57408507,97.26800729,13.65369093,107.9944542,418,191.1136026,0,14.76978699,1
5004,India,HealthCare,Series B,42.96193152,121.6820378,14.85800969,297.7216144,963,216.9669973,0,24.75076216,1
5005,India,AI/ML,Series B,2.448225381,32.4608485,25.45321876,192.7572736,271,494.4468387,0,-9.736140693,0
5006,India,EdTech,Series C,88.05284427,155.8218143,6.7804665,262.513553,751,153.0404121,0,38.39606379,1
5007,USA,AI/ML,Series A,16.302643,60.21762321,19.33054949,243.2917113,663,506.5192111,0,2.189202912,1
5008,UK,EdTech,Series A,86.28600642,42.59910373,9.189692238,197.4204035,584,402.3927563,0,8.83143371,1
5009,China,E-Commerce,Series A,33.60934488,111.8786049,13.31165938,253.0150793,127,327.9997766,0,20.57373696,1
5010,India,EdTech,Series A,37.44522541,82.35756871,35.34874296,89.71175615,1518,823.492145,0,-4.130678448,0
5011,India,SaaS,Series C,4.874093194,184.097046,42.7550767,192.9493524,980,828.9771115,0,14.27505321,1
5012,USA,FinTech,Seed,33.36100019,176.0725083,1.243002743,179.2280294,1354,987.9500196,0,47.14110338,1
5013,China,FinTech,Series B,88.9480046,96.92845735,28.33825847,188.6137822,317,226.9726735,0,7.322720315,1
5014,India,FinTech,Series B,3.529192711,72.17312306,1.899382127,54.74641851,499,888.8361097,0,17.96312262,1
5015,China,FinTech,Series A,41.22641983,65.44083734,4.353937326,86.7866968,1354,540.1567,0,17.34273338,1
5016,India,AI/ML,Series C,4.108563351,53.8789428,35.28369333,89.56420404,766,593.5021342,0,-13.20259681,0
5017,UAE,AI/ML,Seed,37.72141909,109.1372968,36.80684451,182.574118,1926,896.8117483,0,1.066531047,1
5018,UAE,EdTech,Seed,18.09142344,161.0932316,40.71763559,291.9013297,1389,942.9176424,0,10.70940432,1
5019,India,AI/ML,Series B,25.96962093,62.49594334,23.76465144,286.4499276,657,728.1772014,0,-0.058692605,0
5020,India,EdTech,Series A,87.88223894,38.42377089,43.00439335,72.02091813,617,351.1032198,0,-18.84766856,0
5021,UK,E-Commerce,Series B,44.16887284,95.35901933,8.425230753,94.9293467,746,492.2196497,0,22.36032128,1
5022,India,EdTech,Series B,28.10600115,14.27236615,12.56084904,15.63825822,1553,616.9785947,0,-2.581418247,0
5023,China,FinTech,Seed,59.34449942,140.4051617,6.811657165,122.650599,1559,829.4968388,0,36.63728148,1
5024,UAE,HealthCare,Series C,15.06858902,103.9124741,39.8971093,251.2288659,33,659.6579669,0,-3.434522821,0
5025,China,HealthCare,Seed,26.67976913,99.52677419,11.51088841,275.146763,1225,368.6203786,0,19.71227118,1
5026,UAE,SaaS,Series B,55.07854879,60.43885322,7.860011014,74.76646147,762,420.7910491,1,15.03333551,1
5027,USA,SaaS,Series A,24.51478114,180.9823508,31.19322331,83.40936968,1010,55.18551353,1,22.62369528,1
5028,India,EdTech,Series A,68.233646,18.55201522,3.946393115,70.15069587,358,924.6465211,0,6.534035691,1
5029,Singapore,HealthCare,Series C,49.65763892,174.0298898,2.340523833,108.2805524,34,92.67841826,0,47.34419106,1
5030,USA,FinTech,Series C,77.42691796,75.65268788,5.425210663,242.4040226,1423,582.0311367,0,21.11767445,1
5031,China,AI/ML,Series C,94.87620904,176.1843914,0.112020111,195.8229536,1674,872.2936218,0,50.67742696,1
5032,India,FinTech,Series B,12.46468405,145.8879109,34.8798087,236.8525708,1024,423.7609233,0,9.809756293,1
5033,India,FinTech,Series B,34.13183599,21.28205997,28.15554255,176.9941764,608,801.1248601,0,-14.79526539,0
5034,Japan,EdTech,Series C,32.63535722,166.3914892,10.57276794,81.03125803,1778,804.7969992,0,36.31824698,1
5035,India,EdTech,Series A,15.96710901,136.5942783,11.7269469,72.25828316,810,64.54680839,0,26.76255675,1
5036,Japan,E-Commerce,Series A,81.2200106,6.944231627,40.56733306,7.65520823,919,415.0830071,0,-25.4362407,0
5037,Japan,FinTech,Series A,76.2279917,27.17368508,25.14082378,235.3897304,968,692.5703593,0,-9.34074748,0
5038,Canada,FinTech,Series B,48.95812161,127.3077971,34.95656502,254.9007617,1601,425.2417415,0,6.953068655,1
5039,China,EdTech,Seed,54.239307,132.6888003,22.69249702,231.6433669,1223,547.4414119,1,18.84908099,1
5040,Germany,EdTech,Series A,6.894869662,149.4569609,11.9621295,26.94860703,1061,596.4856151,0,30.25662872,1
5041,UAE,E-Commerce,Series A,55.99522788,144.1889575,48.52309975,229.85538,550,155.4732298,0,1.684495834,1
5042,India,E-Commerce,Series A,79.34281088,132.074231,28.32581341,18.50139868,500,414.9213001,1,16.38350604,1
5043,UK,SaaS,Series C,57.80892978,153.3646609,6.635996998,36.14995438,497,33.32090558,0,37.93779969,1
5044,China,HealthCare,Series B,27.26533064,115.2295983,20.3638931,134.940235,800,153.8779528,0,14.17896747,1
5045,UK,FinTech,Series C,67.08727896,52.52788141,16.53393686,145.4633676,181,514.6927931,0,6.322911269,1
5046,UK,FinTech,Series C,36.78735457,182.5191344,10.78296468,245.7549978,47,575.7180679,0,41.57582158,1
5047,USA,E-Commerce,Seed,54.94245514,4.133699171,46.67865546,205.4604332,1978,150.5032346,0,-31.51964385,0
5048,Germany,E-Commerce,Series C,49.26897096,73.62906311,44.05790777,50.2294527,308,756.8411739,0,-12.90504625,0
5049,UAE,SaaS,Seed,38.7363251,145.9096235,10.03744111,71.71330105,1299,376.1229484,0,33.74441032,1
5050,India,HealthCare,Series C,72.16892006,85.71763021,17.67217966,89.27418054,1060,921.0466792,0,11.88431859,1
5051,Israel,SaaS,Series A,88.50373509,5.454464292,38.13953804,41.48342805,657,390.7244097,0,-21.74371421,0
5052,China,HealthCare,Series B,1.516039329,13.66319017,10.5044518,89.85524148,757,154.0619216,0,-3.780585678,0
5053,UAE,AI/ML,Series C,93.4280354,129.9031551,29.61908664,219.9364559,1790,759.1806064,0,16.76827514,1
5054,Germany,FinTech,Seed,51.63999847,192.9904876,35.01971771,76.21343368,1485,569.9617964,1,25.27844131,1
5055,Canada,SaaS,Series B,70.37245616,110.5967953,32.73321905,251.4310959,1502,389.7547274,0,7.876368959,1
5056,India,E-Commerce,Seed,85.70683205,101.5981847,35.34979115,143.5075136,1118,359.1773776,0,3.617127429,1
5057,UAE,SaaS,Series A,47.24326554,64.00588,35.36430949,100.2660496,935,155.0151287,0,-7.480851481,0
5058,India,AI/ML,Series C,83.66243326,51.70978944,48.2438154,126.6633408,22,344.1304543,0,-19.45326434,0
5059,UAE,SaaS,Series B,18.58436213,4.68650386,17.39029459,214.3015385,1603,34.19742027,0,-10.82791934,0
5060,Japan,FinTech,Series A,16.75758591,54.95449609,43.94166218,157.4538475,268,504.8899045,0,-17.4826791,0
5061,India,AI/ML,Series C,66.08966552,90.09753295,1.18817242,7.147205873,989,897.2401231,0,26.61239145,1
5062,India,E-Commerce,Series C,87.14415755,39.99098172,14.48132787,277.0855347,1133,796.3541422,0,4.867442242,1
5063,Canada,E-Commerce,Seed,89.35019158,17.9259237,2.527923522,24.46882089,625,33.37859122,0,7.340027357,1
5064,India,EdTech,Seed,64.73030538,143.6867095,32.5950776,281.8932979,1294,881.8540246,0,14.90471236,1
5065,UAE,AI/ML,Series A,53.02343379,178.9767437,5.1294395,13.30508297,287,455.0632047,0,45.68892803,1
5066,India,EdTech,Seed,33.80791568,187.3860279,42.3007725,232.4389038,963,194.9370081,1,18.42213038,1
5067,India,EdTech,Series A,98.02004114,123.7907463,32.36492502,162.7290389,1099,753.6498954,0,11.89187546,1
5068,Japan,FinTech,Series A,32.64987298,11.02852923,1.537888513,154.1892233,1634,326.2591824,0,4.816798876,1
5069,China,SaaS,Series A,74.67442462,148.3020947,35.76739054,26.46965825,817,257.051831,0,13.53635166,1
5070,UAE,E-Commerce,Seed,53.66619819,22.4640134,43.11554387,75.42977805,1633,165.5118147,0,-24.82737904,0
5071,USA,E-Commerce,Series B,61.24272191,134.1147495,33.08993828,234.3764585,1411,489.1887974,0,13.90458183,1
5072,China,SaaS,Series A,39.95457451,155.9834842,1.623158375,267.9216498,1550,97.92702955,0,40.63035377,1
5073,Germany,E-Commerce,Series B,96.51748942,145.3100098,42.91018547,161.0900109,665,786.6850635,0,8.410857091,1
5074,China,SaaS,Series C,57.59655028,190.4008192,36.64994926,109.2363019,1150,473.3212038,0,24.5835525,1
5075,China,AI/ML,Seed,93.84097542,147.7601838,18.98472049,22.68324638,792,449.7415347,0,29.59699017,1
5076,Germany,FinTech,Seed,1.751550201,138.7953507,16.49864989,206.2426652,508,6.844686699,0,25.90357832,1
5077,UK,FinTech,Series B,57.69438774,52.71776285,24.04302705,87.14175015,214,818.774541,0,-0.097384847,0
5078,India,FinTech,Series C,72.00150208,184.9913529,43.36837737,21.22904592,596,495.3728737,0,17.3981961,1
5079,Canada,SaaS,Series C,74.76293695,36.31900222,12.67776166,201.4262601,1113,442.6950472,0,5.295449845,1
5080,India,SaaS,Series A,90.5927113,181.026874,5.138094181,148.2873391,1051,762.5779609,0,46.66422792,1
5081,China,HealthCare,Seed,1.435759291,62.8761774,43.24535501,8.528834162,1762,67.58405636,0,-16.90577247,0
5082,India,E-Commerce,Series C,1.032685767,26.46763698,1.411863459,37.72259154,1976,369.8470538,0,6.573660729,1
5083,China,E-Commerce,Series C,47.75408262,165.4232639,45.55875141,211.2645691,623,577.8552878,0,10.72649146,1
5084,Singapore,HealthCare,Series A,3.900076796,0.997842993,15.3566852,23.78304325,1009,463.2746749,0,-11.30951444,0
5085,India,HealthCare,Series A,97.47872281,166.5016194,25.46031281,260.4591041,653,185.7306954,0,27.88527441,1
5086,India,FinTech,Series B,22.98445228,52.83121249,6.701546685,96.84125184,830,302.7801251,0,9.945930707,1
5087,India,HealthCare,Seed,47.79380821,177.0018939,45.12252297,31.15660878,67,303.6995549,0,13.55079224,1
5088,China,SaaS,Series C,7.052625371,138.4500969,37.51682755,229.1284266,1145,992.0109488,0,7.121653316,1
5089,UAE,EdTech,Series B,52.6827932,133.4035749,46.21536377,159.7060342,606,329.5661332,0,0.982985268,1
5090,India,SaaS,Seed,38.61565639,73.38125285,34.19312965,95.45880955,1876,209.1561522,1,-6.259853457,0
5091,Singapore,HealthCare,Series B,5.421342859,12.35089329,9.316219459,124.7990108,1859,823.5239673,0,-0.668084741,0
5092,USA,E-Commerce,Seed,34.1773024,166.0995831,15.48252345,11.3166567,1661,424.0653987,1,31.91877528,1
5093,UK,SaaS,Seed,39.752166,34.59530714,24.3937439,200.4960686,324,446.644376,0,-7.283569205,0
5094,Israel,E-Commerce,Series C,99.00222764,74.76559906,30.40218445,112.9032382,171,551.1446182,0,1.315493909,1
5095,USA,SaaS,Seed,21.58070132,120.2707598,46.33032592,215.6410831,1831,597.7107513,0,-3.380378721,0
5096,UK,E-Commerce,Series A,54.93318192,96.70962084,19.25917814,190.3104881,1983,592.6028224,0,13.22848965,1
5097,India,AI/ML,Series C,98.74423937,40.13279672,35.18329389,197.1199848,333,39.3272238,0,-9.739323143,0
5098,India,SaaS,Series A,79.40990159,28.5529632,48.05434156,238.9033497,727,819.7482207,0,-25.27923439,0
5099,India,E-Commerce,Series B,99.34338259,25.08763131,7.703465764,191.1916331,1364,198.878555,0,8.742508333,1
5100,India,EdTech,Series B,96.86153315,172.6700724,43.14920848,128.5241491,589,295.8804171,0,14.57129536,1
5101,China,FinTech,Seed,49.46441467,6.796130038,21.09323291,120.0286307,1955,177.5623724,0,-10.17427221,0
5102,UK,SaaS,Seed,69.94120914,195.4143448,36.64784662,40.2767215,908,768.2412742,0,24.29341855,1
5103,Germany,EdTech,Series A,11.93386957,40.10647373,14.7475631,234.9358069,769,585.7397027,0,0.66913479,1
5104,India,FinTech,Series A,44.67373368,22.50929823,16.76581249,229.5269903,511,756.519672,1,-4.883965926,0
5105,India,SaaS,Series A,81.09283568,115.6058451,1.453947921,77.65801829,66,655.1314134,0,35.1677519,1
5106,China,EdTech,Series B,51.02819678,16.45719861,48.57306724,259.4911642,1198,108.6378412,0,-28.81848308,0
5107,Japan,EdTech,Series A,70.56720425,120.689426,40.6912835,178.755961,1199,304.992277,0,4.373575202,1
5108,India,AI/ML,Series C,74.82938167,170.2000156,4.786506101,146.2126185,306,509.7288338,0,45.42394207,1
5109,UAE,EdTech,Series C,26.09344498,10.05565528,49.9754889,10.16140898,1037,308.4203063,1,-31.41596911,0
5110,Germany,AI/ML,Series B,87.69423792,160.0737866,30.2907274,117.9086498,419,211.2673849,0,22.38210742,1
5111,Germany,HealthCare,Series A,46.52242066,79.19824948,42.70105903,193.9978766,816,870.4629092,0,-8.34887705,0
5112,Germany,E-Commerce,Series A,21.80832526,32.31838145,3.426372088,31.47561212,1910,749.0447568,0,8.419054406,1
5113,India,FinTech,Seed,86.6761723,35.63124781,19.53361381,140.5723561,1139,348.4939603,0,0.224999639,1
5114,India,E-Commerce,Series C,42.3640618,183.7935265,33.515591,298.0636057,629,766.1873008,0,24.07757916,1
5115,China,E-Commerce,Series B,75.2809314,22.56584751,5.411042563,216.378898,1715,629.4009254,1,5.263720733,1
5116,USA,AI/ML,Series A,55.25527415,173.423166,24.49625165,166.3269118,788,8.766804964,0,28.40884835,1
5117,Israel,E-Commerce,Seed,38.80530347,109.0768019,22.18962594,162.2447011,788,383.3607159,0,13.2359345,1
5118,UK,EdTech,Series B,81.17776509,8.291707674,10.8804072,17.91069927,575,294.0350617,0,-0.597502453,0
5119,India,AI/ML,Series B,58.86252323,93.16299107,15.08346481,287.407759,1007,221.8190786,1,15.44921923,1
5120,Singapore,E-Commerce,Series C,39.66564814,163.5811781,48.35920589,278.8124098,175,255.3314471,0,6.356510639,1
5121,India,AI/ML,Series A,11.85018916,145.3774561,14.50355945,206.3093896,1287,942.6530223,0,27.69092372,1
5122,Germany,HealthCare,Series B,89.64908606,98.01209233,10.74996409,34.20843666,797,488.8854827,0,21.38087929,1
5123,China,AI/ML,Seed,4.511488949,172.079951,26.85683764,66.31099954,675,848.4701746,0,23.7976226,1
5124,Israel,SaaS,Seed,86.45554749,24.51276998,33.5808059,59.25331308,137,218.1460664,0,-14.66198145,0
5125,Canada,EdTech,Series B,36.63619096,182.0332402,36.28214624,158.2756531,1519,178.5317806,0,21.51988799,1
5126,China,FinTech,Seed,64.29453759,169.3650211,37.73693451,66.30214298,85,889.3456404,0,17.94510133,1
5127,China,SaaS,Series B,92.29777266,141.8012267,1.937941327,210.2611657,896,498.2261624,0,39.74553791,1
5128,Israel,SaaS,Seed,16.01895493,163.6686046,19.74864398,165.8428164,1254,895.6763647,0,28.89702952,1
5129,India,SaaS,Series B,57.12809709,108.9911936,38.72050818,10.20916223,791,67.71370861,0,1.076410364,1
5130,India,E-Commerce,Series B,76.67885337,135.1949046,45.25211988,224.4968849,443,916.8533446,0,3.494131897,1
5131,India,AI/ML,Series B,76.00079944,112.3393151,30.14978615,60.70447731,644,418.3680898,1,8.841307125,1
5132,India,AI/ML,Seed,53.03755955,71.40799184,2.71011199,248.3411103,1570,159.593635,1,20.53800451,1
5133,China,E-Commerce,Series B,62.84920653,113.9877291,19.89262571,109.738404,1472,684.965776,0,18.67000188,1
5134,China,EdTech,Series C,75.99517242,51.86433384,3.803933082,104.8928056,1468,797.9181699,1,15.48208284,1
5135,Germany,E-Commerce,Series B,84.26173614,88.33569458,37.45203935,8.486114055,1651,52.13785394,0,-0.084181088,0
5136,India,E-Commerce,Series A,76.41949659,56.51469375,3.268922917,296.38005,1651,987.2599945,0,18.2375761,1
5137,Singapore,E-Commerce,Series A,36.04648937,25.016114,9.36798023,185.5412801,624,698.5417529,0,1.727562268,1
5138,USA,EdTech,Series C,99.6759137,64.71144035,20.90622536,129.705399,995,324.7949817,0,6.69810852,1
5139,China,EdTech,Series B,44.01576668,170.47145,23.18615352,33.50331432,1811,155.5373267,0,26.8930817,1
5140,Germany,HealthCare,Series A,3.422005573,76.52561374,20.38343685,211.2486789,535,395.5687576,0,4.029481533,1
5141,USA,HealthCare,Series B,36.89907821,149.726728,23.22349267,88.40548865,1166,224.4628323,0,20.95756596,1
5142,India,HealthCare,Series A,13.6505125,35.45197192,35.69063369,296.5428414,450,496.6824575,0,-18.61304825,0
5143,India,HealthCare,Seed,13.02281896,85.17162225,18.52651427,285.4114709,1567,782.9832449,0,8.826529683,1
5144,UAE,AI/ML,Seed,28.87196897,23.41378583,27.43274791,221.9125202,596,661.829737,0,-12.83898972,0
5145,Israel,SaaS,Series C,6.284173924,28.15490214,15.23812595,291.4662194,1830,438.7552303,0,-2.610367157,0
5146,China,SaaS,Series C,69.16270665,123.6785578,17.74601201,36.16198942,400,123.349205,0,21.28449417,1
5147,India,HealthCare,Series B,8.324899536,121.6926226,30.72856806,87.57503136,253,957.3711378,0,9.090294639,1
5148,UK,HealthCare,Series C,21.12566599,43.06769552,24.57568312,79.70677019,777,274.0186728,1,-6.05106143,0
5149,Singapore,FinTech,Series B,10.19707173,95.14742726,36.17951111,26.24373425,1179,281.4453731,0,-2.336682768,0
5150,Canada,SaaS,Seed,7.253605359,172.7295803,28.07087554,291.8068464,424,647.2747107,0,19.86649361,1
5151,India,FinTech,Seed,27.50741489,35.25320098,40.19834686,22.69235556,436,771.657074,0,-19.96699067,0
5152,India,FinTech,Series A,57.6179978,4.332501348,22.22606983,257.7232267,1245,984.2320015,0,-11.0296761,0
5153,Singapore,E-Commerce,Series B,96.50387009,130.5730306,24.60257763,231.6076203,258,969.3184393,0,17.51004033,1
5154,USA,AI/ML,Seed,87.68010878,11.17289251,33.53157031,115.8807908,1068,914.1917216,0,-17.61505654,0
5155,India,EdTech,Seed,87.71745862,195.9980776,11.14007283,10.54817198,848,438.1369995,0,45.68422897,1
5156,India,SaaS,Series B,18.43063657,122.1192466,19.35788389,6.79829197,262,170.8363115,0,19.50566437,1
5157,Germany,HealthCare,Series A,27.22581216,94.34407239,31.27957808,65.178183,871,586.5488473,0,0.636481475,1
5158,UAE,HealthCare,Series A,8.562938363,86.28351173,1.540925836,150.6935911,1805,22.17022302,0,24.9274082,1
5159,Japan,EdTech,Series A,78.06836565,114.8275964,21.90487454,140.0834436,828,200.2675948,0,18.3786883,1
5160,Germany,SaaS,Series A,7.911813847,18.57957513,29.98261182,177.6613101,871,7.516749811,0,-16.83201772,0
5161,Germany,HealthCare,Seed,56.11287141,186.0388022,48.37203905,232.7279963,1319,184.633233,0,11.18213732,1
5162,India,HealthCare,Series B,25.53968166,125.3155927,43.86312642,116.3196114,1895,477.3833378,0,-0.943428018,0
5163,Germany,E-Commerce,Series B,25.10111777,37.20371027,14.10902345,52.30729018,1726,396.3576895,0,1.954963621,1
5164,USA,FinTech,Seed,99.08178047,112.7349202,25.40978419,241.0144305,219,372.4500821,0,14.9202839,1
5165,China,HealthCare,Seed,75.92120089,27.08467291,2.915077196,103.143751,119,831.7980996,0,9.136673962,1
5166,USA,AI/ML,Seed,83.85699647,4.001767153,12.1136453,89.63015985,339,676.6213231,0,-1.390102404,0
5167,India,SaaS,Series C,57.62628585,126.2881386,38.76530782,230.4720513,151,936.7496041,0,5.345064083,1
5168,India,AI/ML,Series B,87.23041445,129.8724267,6.253369213,280.5711342,685,448.1143852,0,34.10964058,1
5169,USA,EdTech,Series B,64.90356338,116.9474683,12.95875719,274.9135782,96,275.8685271,0,25.10982984,1
5170,India,E-Commerce,Series B,94.67119677,37.10489927,47.20772084,45.54551563,149,127.0711153,1,-20.87414455,0
5171,India,SaaS,Series A,28.85252002,120.8842568,41.21040444,153.4316553,1365,673.6672587,0,1.775377664,1
5172,Japan,E-Commerce,Seed,59.93663503,11.77393271,39.11320286,32.3967337,683,842.532383,0,-22.65162375,0
5173,UK,FinTech,Seed,69.32300345,122.0430519,43.24141877,288.4879079,35,187.8206674,0,0.714133516,1
5174,Germany,HealthCare,Seed,39.9007932,111.0263953,37.50532376,68.49222633,655,879.3589808,0,1.705077373,1
5175,UAE,SaaS,Series C,88.09109026,131.2233388,6.117252184,63.24172456,1902,528.6448207,1,35.66615552,1
5176,Japan,EdTech,Series B,98.00051315,179.1473833,25.87641019,267.2212735,1660,148.360229,0,29.63681813,1
5177,Germany,FinTech,Seed,49.88317965,170.146442,22.26777165,290.5159138,1726,644.6490083,0,28.08853235,1
5178,UAE,FinTech,Series C,39.67342483,196.1405112,15.62646376,210.8015165,920,522.4524778,0,41.05885582,1
5179,USA,E-Commerce,Seed,47.72185493,195.2600861,41.71861645,40.69648494,371,33.04262958,1,19.73599169,1
5180,USA,FinTech,Series A,85.42093783,154.5777788,23.2605462,148.3274051,1904,402.2469887,0,24.63163537,1
5181,UK,SaaS,Series B,64.90137413,191.3057146,3.108850308,245.8985027,1692,785.864053,0,51.28337783,1
5182,China,E-Commerce,Series C,5.432464879,173.5231352,13.82078263,173.8807692,369,557.6466347,0,35.04870225,1
5183,China,FinTech,Seed,54.67482113,145.6526988,11.5081908,44.11548214,1976,285.6309206,0,34.57472053,1
5184,USA,EdTech,Series B,2.712712151,15.5391588,44.38519635,55.7068861,1248,928.9985546,0,-29.29397131,0
5185,India,AI/ML,Series C,78.07500173,10.28545271,32.40716122,259.9217944,1005,241.5901429,0,-15.33058098,0
5186,China,SaaS,Series B,33.50291508,167.6011137,28.06277567,160.4736033,86,256.4723269,0,24.10881516,1
5187,India,EdTech,Series B,47.72874073,98.18634365,25.38179716,213.2218483,104,357.8661495,0,6.745640382,1
5188,Germany,EdTech,Series A,80.06913248,163.0140335,32.54064007,115.0534452,966,895.0651719,0,20.75504043,1
5189,China,E-Commerce,Series B,5.598432911,62.927195,37.76828978,162.083247,1006,510.0872684,0,-12.26714498,0
5190,Singapore,HealthCare,Series C,16.69561202,79.83114674,27.76379682,293.2454264,227,683.7681639,1,0.492478021,1
5191,Canada,E-Commerce,Series B,40.39807727,140.1872508,46.92044222,102.2623959,1908,976.3828516,0,0.666112693,1
5192,UAE,SaaS,Series C,23.76259119,183.107684,48.84402512,204.0626156,377,784.3798154,0,10.69172794,1
5193,UK,SaaS,Series B,34.45224115,18.00841416,49.7675816,55.88913937,61,176.7371181,0,-31.93354782,0
5194,Singapore,E-Commerce,Seed,99.81929905,172.3648899,33.50261639,40.91326615,1307,789.4121594,0,24.45596999,1
5195,China,HealthCare,Series A,82.71602932,158.7060386,46.63776129,236.1738328,1477,749.5954635,0,9.531046509,1
5196,India,E-Commerce,Seed,88.50627968,63.45008451,20.2835368,254.0119219,696,236.4539095,0,5.822199996,1
5197,India,SaaS,Series A,93.76840872,71.36571452,42.99366032,202.1519501,834,328.7230817,1,-10.47166384,0
5198,India,HealthCare,Series C,34.75265215,9.769064706,45.46779751,51.66777208,42,711.5775987,0,-30.75271149,0
5199,UK,SaaS,Series A,30.41061882,3.640251918,45.21660957,75.97344986,881,242.2011286,0,-31.71574143,0
5200,China,HealthCare,Series B,24.17218676,95.66272221,41.55922952,273.7968339,1449,212.1459347,0,-5.800891976,0
5201,UAE,HealthCare,Series B,83.18157422,19.56015928,20.38929817,90.1676944,653,704.9554083,0,-5.710433298,0
5202,India,E-Commerce,Seed,68.27563437,39.20336198,8.029483351,246.5638523,434,881.1925154,0,8.376063085,1
5203,India,E-Commerce,Series A,24.38102627,169.4300563,16.76442218,89.35150023,796,79.64159921,0,32.45024065,1
5204,Japan,E-Commerce,Series C,38.32238909,114.4201641,38.38769961,282.141458,1040,448.6781966,0,2.844107636,1
5205,India,HealthCare,Series C,51.16446463,126.9096712,11.72098702,274.7636093,504,609.1393442,0,27.15210971,1
5206,UK,HealthCare,Series B,53.28586567,37.9021265,23.96577603,17.76263622,748,677.8954019,0,-5.060680601,0
5207,Germany,SaaS,Series C,88.98404513,165.81803,28.31343595,232.2721261,776,996.2149328,0,25.49009857,1
5208,Germany,EdTech,Series B,38.67604716,173.6619646,30.23254227,54.99121927,1827,684.2785005,0,21.36736104,1
5209,India,E-Commerce,Series B,90.94387902,104.9038549,46.79270486,68.50512964,1781,622.0533424,0,-4.892786732,0
5210,India,AI/ML,Series B,44.69538847,182.5552755,33.10850172,140.6543376,1888,989.7854815,0,22.1301285,1
5211,India,SaaS,Seed,74.8908948,169.0433107,39.33631092,175.0138542,1387,65.36479968,0,15.99110141,1
5212,Germany,SaaS,Seed,93.09517768,146.3991732,29.13572956,101.1109171,1980,79.06471167,0,19.03109631,1
5213,Germany,FinTech,Series B,90.84999469,146.9481452,41.69565791,174.7380928,705,562.8791138,0,8.994561158,1
5214,India,E-Commerce,Series B,6.638333862,21.52599805,13.25681429,55.34421955,208,361.8712913,0,-3.877105966,0
5215,China,SaaS,Series B,21.3647252,54.53178952,10.57289582,11.58960804,724,101.2140262,0,10.56820584,1
5216,UAE,FinTech,Series C,48.21363713,13.83602035,46.32337043,173.5111946,444,309.9166516,0,-29.24547558,0
5217,India,AI/ML,Series B,43.72387471,2.231901241,34.70469573,157.6375017,1169,675.982715,0,-21.81518514,0
5218,UK,AI/ML,Series B,64.44827482,32.08275151,33.6091263,208.4479194,1942,881.2118889,0,-12.88354468,0
5219,China,E-Commerce,Series A,94.52619603,176.1571929,23.41803241,196.6975083,297,98.85285427,1,32.71963771,1
5220,India,HealthCare,Series A,12.12806642,48.35487478,18.89719324,269.7584822,1835,542.4443372,0,0.121148334,1
5221,USA,FinTech,Series A,45.73400785,194.0457155,27.8289906,140.5432429,1691,299.634987,0,32.62090449,1
5222,China,HealthCare,Series A,20.04869275,119.6595544,6.116260836,7.468995034,728,668.9895325,0,28.45183714,1
5223,UAE,AI/ML,Series B,89.51665224,47.83306828,22.7901568,191.0425411,576,551.704237,0,-1.57844768,0
5224,UAE,AI/ML,Series A,96.49343839,99.6775953,22.82284845,204.1640667,820,927.077451,0,13.3115929,1
5225,Germany,EdTech,Series C,48.39146651,44.20941713,26.962992,158.8410219,417,42.49546752,0,-7.144751374,0
5226,Singapore,EdTech,Series C,11.29701948,196.8027249,31.77081216,208.3449367,926,472.6870886,0,24.94887962,1
5227,USA,EdTech,Series A,78.74417201,169.5293643,47.87018646,100.4572249,1947,196.7957576,0,10.45505001,1
5228,China,EdTech,Seed,70.0169937,5.734638362,32.64323944,48.89844944,919,539.0978001,0,-21.25438914,0
5229,UK,SaaS,Series C,36.11241183,189.5813183,44.19788508,201.0433309,1795,854.3114473,0,15.95128717,1
5230,India,EdTech,Series C,88.85333992,144.3524889,27.85956269,77.32999662,1982,911.7599451,0,18.59559769,1
5231,Singapore,SaaS,Series A,97.60735709,16.93505978,31.38370134,139.6131932,1820,401.2405049,0,-14.16826532,0
5232,Germany,SaaS,Series A,56.22753106,134.2922304,3.58486396,150.0287055,726,812.7216206,0,36.29309676,1
5233,USA,E-Commerce,Series B,57.00706322,129.5618762,6.749859772,145.7738674,834,284.1055344,1,31.18793132,1
5234,Israel,SaaS,Series C,30.45383701,44.14835479,29.02555472,181.5424974,1737,11.27342159,1,-9.843294301,0
5235,India,SaaS,Series A,58.86609756,151.8101167,19.84607221,13.68884413,1369,855.9628622,0,26.67840612,1
5236,USA,EdTech,Series A,44.52458973,17.86940831,39.96064494,296.956336,1035,123.8151812,0,-22.65564196,0
5237,India,SaaS,Series B,30.91691167,98.14431366,27.20457596,216.3115898,194,22.52306775,0,6.621683598,1
